,ID,cnt,time_A_total,time_b1,time_b2,time_B_total,time_start,time_end,time_solving,time_total,time_answer,time_not_answer,time_solving_2,events_num,avg_time_btw_events,sequence,length,credit,OECD
22287,NLD000008802181,NLD,7.6,12,0,12,20.2,5.3,20.4,45.9,19.6,0.8,20.4,8,2.55,ab,2,1,1
22288,NLD000008802180,NLD,6.3,5.4,23.8,29.2,28.7,2.6,38.1,69.4,35.5,2.6,38.1,13,2.930769231,bab,3,1,1
22289,NLD000008802179,NLD,0,0,0,0,8.7,2.8,22.9,34.4,0,22.9,22.9,3,7.633333333,NA,0,0,1
22290,NLD000015603886,NLD,0,0,0,0,5.8,2.5,23.3,31.6,0,23.3,23.3,3,7.766666667,NA,0,0,1
22291,NLD000015603864,NLD,0,21.6,0,21.6,31.4,13.2,21.6,66.2,21.6,0,21.6,4,5.4,b,1,0,1
22292,NLD000015603882,NLD,0,17.3,0,17.3,16.2,4,17.3,37.5,17.3,0,17.3,4,4.325,b,1,0,1
22293,NLD000015603863,NLD,52.1,21.7,0,21.7,13.2,3.3,76.3,92.8,73.8,2.5,76.3,11,6.936363636,ab,2,1,1
22294,NLD000015603869,NLD,12.9,0,0,0,12.5,5.9,29.9,48.3,12.9,17,29.9,10,2.99,a,1,0,1
22295,NLD000015603875,NLD,20.8,9.3,6.2,15.5,33.2,4.6,40.5,78.3,36.3,4.2,40.5,17,2.382352941,abab,4,1,1
22296,NLD000015603874,NLD,0,0,0,0,7.4,8.2,31.7,47.3,0,31.7,31.7,3,10.56666667,NA,0,0,1
22297,NLD000015203765,NLD,57.1,5.2,0,5.2,2.1,2.5,63.8,68.4,62.3,1.5,63.8,8,7.975,ab,2,1,1
22298,NLD000015203760,NLD,0,0,0,0,64,2.9,17.7,84.6,0,17.7,17.7,4,4.425,NA,0,0,1
22299,NLD000015203762,NLD,0,0,0,0,59,3.9,17.5,80.4,0,17.5,17.5,4,4.375,NA,0,0,1
22300,NLD000015203770,NLD,0,15.7,0,15.7,0,4,99.7,103.7,15.7,84,99.7,9,11.07777778,b,1,0,1
22301,NLD000015203772,NLD,0,0,0,0,15.8,4.8,25.8,46.4,0,25.8,25.8,3,8.6,NA,0,0,1
22302,NLD000015203771,NLD,0,0,0,0,13.3,14.6,17.2,45.1,0,17.2,17.2,3,5.733333333,NA,0,0,1
22303,NLD000015203775,NLD,0,0,0,0,4.3,3.9,17.8,26,0,17.8,17.8,3,5.933333333,NA,0,0,1
22304,NLD000003900969,NLD,0,0,0,0,11.7,3.9,9.2,24.8,0,9.2,9.2,3,3.066666667,NA,0,0,1
22305,NLD000003900964,NLD,0,0,0,0,13.8,1.6,27.9,43.3,0,27.9,27.9,3,9.3,NA,0,0,1
22306,NLD000003900980,NLD,0,0,0,0,12.9,3.3,65.7,81.9,0,65.7,65.7,7,9.385714286,NA,0,0,1
22307,NLD000003900977,NLD,9.9,10.3,0,10.3,16.4,2.9,21.3,40.6,20.2,1.1,21.3,8,2.6625,ab,2,1,1
22308,NLD000003900981,NLD,25.3,12.3,0,12.3,12.1,3.1,39.1,54.3,37.6,1.5,39.1,8,4.8875,ab,2,1,1
22309,NLD000003900975,NLD,9.7,7.9,16.2,24.1,12.2,3.4,40.1,55.7,33.8,6.3,40.1,19,2.110526316,abab,4,1,1
22310,NLD000003900984,NLD,34.3,9.6,0,9.6,18.9,3.1,45.6,67.6,43.9,1.7,45.6,8,5.7,ab,2,1,1
22311,NLD000007201760,NLD,0,0,0,0,6.7,5.1,18.6,30.4,0,18.6,18.6,3,6.2,NA,0,0,1
22312,NLD000007201770,NLD,3.1,4.8,15.2,20,9.3,0.9,26.5,36.7,23.1,3.4,26.5,13,2.038461538,bab,3,1,1
22313,NLD000007201767,NLD,5,4.1,8.8,12.9,14.4,2.6,22.6,39.6,17.9,4.7,22.6,16,1.4125,bab,3,1,1
22314,NLD000007201754,NLD,0,0,0,0,5.4,10.9,10.2,26.5,0,10.2,10.2,3,3.4,NA,0,0,1
22315,NLD000007201774,NLD,0,0,0,0,17.7,4,7.3,29,0,7.3,7.3,3,2.433333333,NA,0,0,1
22316,NLD000007201757,NLD,11.2,3.9,5.5,9.4,8.2,3.4,31.3,42.9,20.6,10.7,31.3,21,1.49047619,abab,4,1,1
22317,NLD000013403324,NLD,0,9.5,0,9.5,13.4,2.5,9.5,25.4,9.5,0,9.5,4,2.375,b,1,0,1
22318,NLD000013403314,NLD,14.7,5.3,8.4,13.7,4.5,6.5,33.2,44.2,28.4,4.8,33.2,20,1.66,abab,4,1,1
22319,NLD000013403331,NLD,14.6,10.8,0,10.8,16.8,4.7,29.6,51.1,25.4,4.2,29.6,10,2.96,ab,2,1,1
22320,NLD000013403323,NLD,0,0,0,0,13.7,3.1,11.2,28,0,11.2,11.2,3,3.733333333,NA,0,0,1
22321,NLD000003400853,NLD,29,0,0,0,14.6,8.6,39.7,62.9,29,10.7,39.7,7,5.671428571,a,1,0,1
22322,NLD000003400850,NLD,0,0,0,0,4.9,3.1,29.1,37.1,0,29.1,29.1,3,9.7,NA,0,0,1
22323,NLD000003400855,NLD,41.2,12,0,12,4.8,7,55.1,66.9,53.2,1.9,55.1,8,6.8875,ab,2,1,1
22324,NLD000003400851,NLD,3.8,6.7,27.4,34.1,19.3,4.8,41.1,65.2,37.9,3.2,41.1,13,3.161538462,bab,3,1,1
22325,NLD000003400856,NLD,40.5,48.3,0,48.3,10,3.5,90.4,103.9,88.8,1.6,90.4,11,8.218181818,ab,2,1,1
22326,NLD000003400858,NLD,0,0,17.6,17.6,14,3.1,43.5,60.6,17.6,25.9,43.5,17,2.558823529,b,1,0,1
22327,NLD000007701904,NLD,18,13.6,0,13.6,15.5,3.4,34,52.9,31.6,2.4,34,8,4.25,ab,2,1,1
22328,NLD000007701899,NLD,0,0,0,0,19.6,3,24.2,46.8,0,24.2,24.2,4,6.05,NA,0,0,1
22329,NLD000007701894,NLD,0,0,0,0,14.4,5,18,37.4,0,18,18,4,4.5,NA,0,0,1
22330,NLD000007701905,NLD,0,0,0,0,7.1,5,30,42.1,0,30,30,4,7.5,NA,0,0,1
22331,NLD000007701901,NLD,0,0,0,0,31,6.6,30,67.6,0,30,30,8,3.75,NA,0,0,1
22332,NLD000007701893,NLD,0,0,0,0,17.5,3.5,20.3,41.3,0,20.3,20.3,3,6.766666667,NA,0,0,1
22333,NLD000003100783,NLD,12.2,0,0,0,10.9,2.7,23,36.6,12.2,10.8,23,8,2.875,a,1,0,1
22334,NLD000003100793,NLD,13.9,5.7,0,5.7,22.2,2,20.7,44.9,19.6,1.1,20.7,8,2.5875,ab,2,1,1
22335,NLD000003100781,NLD,13.1,5.6,11.1,16.7,17.6,5,33.6,56.2,29.8,3.8,33.6,17,1.976470588,abab,4,1,1
22336,NLD000003100786,NLD,4.5,7.3,0,7.3,12.8,4,51.4,68.2,11.8,39.6,51.4,13,3.953846154,ab,2,1,1
22337,NLD000003100792,NLD,4.2,9.2,0,9.2,24.7,3.3,14.3,42.3,13.4,0.9,14.3,8,1.7875,ab,2,1,1
22338,NLD000014503577,NLD,0,0,0,0,14,2.3,7,23.3,0,7,7,3,2.333333333,NA,0,0,1
22339,NLD000014503578,NLD,19.5,0,7.9,7.9,10.5,4.4,32.7,47.6,27.4,5.3,32.7,16,2.04375,aba,3,0,1
22340,NLD000014503585,NLD,22.9,8.2,0,8.2,17.2,2.3,32.4,51.9,31.1,1.3,32.4,8,4.05,ab,2,1,1
22341,NLD000014503588,NLD,6.9,10,35.2,45.2,18.6,2.9,55.9,77.4,52.1,3.8,55.9,18,3.105555556,babb,4,1,1
22342,NLD000011902952,NLD,0,0,0,0,32.8,4.2,8.4,45.4,0,8.4,8.4,3,2.8,NA,0,0,1
22343,NLD000011902945,NLD,9.9,5,0,5,18.3,2.3,16.1,36.7,14.9,1.2,16.1,8,2.0125,ab,2,1,1
22344,NLD000011902939,NLD,0,7.1,0,7.1,30.1,2.6,7.1,39.8,7.1,0,7.1,4,1.775,b,1,0,1
22345,NLD000011902932,NLD,0,0,0,0,17.3,3.8,24.2,45.3,0,24.2,24.2,3,8.066666667,NA,0,0,1
22346,NLD000011902942,NLD,3,5.4,10,15.4,16.3,3.4,20.4,40.1,18.4,2,20.4,13,1.569230769,bab,3,1,1
22347,NLD000011902930,NLD,31.6,0,0,0,14.5,2.7,46.4,63.6,31.6,14.8,46.4,7,6.628571429,a,1,0,1
22348,NLD000016504088,NLD,27.7,0,0,0,6.7,3.4,46.8,56.9,27.7,19.1,46.8,12,3.9,a,1,0,1
22349,NLD000016504096,NLD,18.2,0,0,0,19.8,7.1,29.9,56.8,18.2,11.7,29.9,7,4.271428571,a,1,0,1
22350,NLD000016504107,NLD,0,0,0,0,21.3,5.6,10,36.9,0,10,10,3,3.333333333,NA,0,0,1
22351,NLD000016504091,NLD,0,0,0,0,17.3,4.6,21.2,43.1,0,21.2,21.2,3,7.066666667,NA,0,0,1
22352,NLD000002100525,NLD,8.2,5.1,15.1,20.2,6.5,2.8,30.6,39.9,28.4,2.2,30.6,13,2.353846154,bab,3,1,1
22353,NLD000002100533,NLD,9.8,6,4.6,10.6,24.4,3.2,24.8,52.4,20.4,4.4,24.8,19,1.305263158,abab,4,1,1
22354,NLD000002100520,NLD,0,0,0,0,8.3,5.9,22.4,36.6,0,22.4,22.4,3,7.466666667,NA,0,0,1
22355,NLD000002100521,NLD,0,25.5,0,25.5,10.7,4.5,25.5,40.7,25.5,0,25.5,6,4.25,b,1,0,1
22356,NLD000002100542,NLD,4.2,4.8,7.7,12.5,18,8.2,19.8,46,16.7,3.1,19.8,15,1.32,bab,3,1,1
22357,NLD000002100543,NLD,9,5.3,0,5.3,20.9,4,17.2,42.1,14.3,2.9,17.2,8,2.15,ab,2,1,1
22358,NLD000002100528,NLD,10.1,14.7,0,14.7,13.2,2.1,26.5,41.8,24.8,1.7,26.5,10,2.65,ab,2,1,1
22359,NLD000010702643,NLD,0,16.6,0,16.6,9.5,5,16.6,31.1,16.6,0,16.6,4,4.15,b,1,0,1
22360,NLD000010702663,NLD,0,0,0,0,10.3,3.4,15.6,29.3,0,15.6,15.6,3,5.2,NA,0,0,1
22361,NLD000010702651,NLD,0,27.1,0,27.1,15.4,3.1,27.1,45.6,27.1,0,27.1,4,6.775,b,1,0,1
22362,NLD000010702650,NLD,8,6,0,6,19,2.5,15,36.5,14,1,15,8,1.875,ab,2,1,1
22363,NLD000010702664,NLD,0,0,0,0,18.8,3.8,23.7,46.3,0,23.7,23.7,7,3.385714286,NA,0,0,1
22364,NLD000013203275,NLD,0,0,0,0,10.1,2.9,22.3,35.3,0,22.3,22.3,3,7.433333333,NA,0,0,1
22365,NLD000013203266,NLD,23.5,0,5.2,5.2,12.1,2.6,38.2,52.9,28.7,9.5,38.2,12,3.183333333,ab,2,0,1
22366,NLD000013203273,NLD,11,9.7,0,9.7,7.1,3.2,47,57.3,20.7,26.3,47,12,3.916666667,ab,2,1,1
22367,NLD000013203278,NLD,0,19.7,0,19.7,26,3.1,25.6,54.7,19.7,5.9,25.6,7,3.657142857,b,1,0,1
22368,NLD000013203276,NLD,15.4,25.2,0,25.2,22.3,3,67.2,92.5,40.6,26.6,67.2,17,3.952941176,ab,2,1,1
22369,NLD000013203284,NLD,13.7,5.4,19.9,25.3,8.4,2.6,42.1,53.1,39,3.1,42.1,14,3.007142857,abb,3,1,1
22370,NLD000008001965,NLD,4.4,8.1,8.7,16.8,12.7,0,23.6,36.3,21.2,2.4,23.6,13,1.815384615,bab,3,1,1
22371,NLD000008001969,NLD,0,0,0,0,10.9,3,9.1,23,0,9.1,9.1,3,3.033333333,NA,0,0,1
22372,NLD000008001966,NLD,0,0,0,0,21,3.9,6.6,31.5,0,6.6,6.6,3,2.2,NA,0,0,1
22373,NLD000008001971,NLD,0,0,0,0,13.1,14.4,27.6,55.1,0,27.6,27.6,9,3.066666667,NA,0,0,1
22374,NLD000008001962,NLD,16.9,9,0,9,22.2,13.6,31.3,67.1,25.9,5.4,31.3,11,2.845454545,ab,2,1,1
22375,NLD000008001978,NLD,0,0,0,0,28,8.5,10.2,46.7,0,10.2,10.2,3,3.4,NA,0,0,1
22376,NLD000001500389,NLD,13.4,12.5,0,12.5,27,3.4,27.2,57.6,25.9,1.3,27.2,8,3.4,ab,2,1,1
22377,NLD000001500393,NLD,7.9,12.1,0,12.1,25.9,2,24.3,52.2,20,4.3,24.3,8,3.0375,ab,2,1,1
22378,NLD000001500396,NLD,6.8,6.3,0,6.3,12.9,4,14.2,31.1,13.1,1.1,14.2,8,1.775,ab,2,1,1
22379,NLD000001500374,NLD,0,0,0,0,21.6,5.2,20.8,47.6,0,20.8,20.8,3,6.933333333,NA,0,0,1
22380,NLD000001500378,NLD,0,0,0,0,19.1,6.6,24.2,49.9,0,24.2,24.2,3,8.066666667,NA,0,0,1
22381,NLD000001500392,NLD,23.1,5.9,5.3,11.2,21.6,11.3,40.2,73.1,34.3,5.9,40.2,19,2.115789474,abab,4,1,1
22382,NLD000016604117,NLD,0,0,0,0,19,3.6,8.8,31.4,0,8.8,8.8,3,2.933333333,NA,0,0,1
22383,NLD000016604120,NLD,14.2,0,0,0,22,2.8,21.9,46.7,14.2,7.7,21.9,8,2.7375,a,1,0,1
22384,NLD000016604110,NLD,6.7,9.2,11.5,20.7,17.9,2.7,29.4,50,27.4,2,29.4,13,2.261538462,bab,3,1,1
22385,NLD000016604114,NLD,0,0,8.3,8.3,23.4,2.3,28.1,53.8,8.3,19.8,28.1,21,1.338095238,b,1,0,1
22386,NLD000016604131,NLD,0,27.5,0,27.5,15.8,2.5,27.5,45.8,27.5,0,27.5,4,6.875,b,1,0,1
22387,NLD000016604127,NLD,40.9,14,0,14,3.7,4.2,56.1,64,54.9,1.2,56.1,8,7.0125,ab,2,1,1
22388,NLD000006601634,NLD,0,0,0,0,12.7,2.2,10.3,25.2,0,10.3,10.3,3,3.433333333,NA,0,0,1
22389,NLD000006601618,NLD,15.7,13.7,0,13.7,4.2,2.3,32.7,39.2,29.4,3.3,32.7,11,2.972727273,ab,2,1,1
22390,NLD000006601628,NLD,24.6,11.5,0,11.5,17.6,2.4,73.1,93.1,36.1,37,73.1,24,3.045833333,aab,3,1,1
22391,NLD000006601615,NLD,10.5,10.2,0,10.2,27.3,3.2,21.6,52.1,20.7,0.9,21.6,8,2.7,ab,2,1,1
22392,NLD000006601631,NLD,0,36.3,0,36.3,18.2,3.5,36.3,58,36.3,0,36.3,4,9.075,b,1,0,1
22393,NLD000006601620,NLD,13.7,8.3,23.2,31.5,10.6,2.5,54.8,67.9,45.2,9.6,54.8,20,2.74,abab,4,1,1
22394,NLD000017704389,NLD,11,11.5,0,11.5,19.9,2.4,24.1,46.4,22.5,1.6,24.1,8,3.0125,ab,2,1,1
22395,NLD000017704386,NLD,0,0,12.5,12.5,8.5,3,51.5,63,12.5,39,51.5,11,4.681818182,b,1,0,1
22396,NLD000017704402,NLD,0,0,0,0,24,3.6,11.8,39.4,0,11.8,11.8,3,3.933333333,NA,0,0,1
22397,NLD000007401835,NLD,0,11.7,15.5,27.2,24.4,3,45.2,72.6,27.2,18,45.2,23,1.965217391,bb,2,0,1
22398,NLD000007401809,NLD,5.7,0,0,0,23.8,2.6,18,44.4,5.7,12.3,18,11,1.636363636,a,1,0,1
22399,NLD000007401822,NLD,4.8,9.8,18.3,28.1,10.6,2.9,35.9,49.4,32.9,3,35.9,13,2.761538462,bab,3,1,1
22400,NLD000007401827,NLD,4.8,4.4,15.2,19.6,14,2.4,30.5,46.9,24.4,6.1,30.5,16,1.90625,bab,3,1,1
22401,NLD000007401826,NLD,0,0,0,0,4,2.7,12.4,19.1,0,12.4,12.4,3,4.133333333,NA,0,0,1
22402,NLD000007401824,NLD,7.4,8.8,10.4,19.2,12.7,2.3,37.7,52.7,26.6,11.1,37.7,26,1.45,babab,5,1,1
22403,NLD000007401825,NLD,15.1,0,0,0,6.9,2.2,23.3,32.4,15.1,8.2,23.3,7,3.328571429,a,1,0,1
22404,NLD000007401816,NLD,0,14.4,0,14.4,14.2,2.2,14.4,30.8,14.4,0,14.4,4,3.6,b,1,0,1
22405,NLD000013503354,NLD,0,0,0,0,8.4,18.6,12.7,39.7,0,12.7,12.7,3,4.233333333,NA,0,0,1
22406,NLD000013503338,NLD,11.1,15.3,0,15.3,17,3.4,28.3,48.7,26.4,1.9,28.3,8,3.5375,ab,2,1,1
22407,NLD000013503341,NLD,8.8,6.8,0,6.8,10.6,3,16.9,30.5,15.6,1.3,16.9,8,2.1125,ab,2,1,1
22408,NLD000013503350,NLD,4.9,7.9,29.6,37.5,12.1,2.7,44.7,59.5,42.4,2.3,44.7,13,3.438461538,bab,3,1,1
22409,NLD000013503347,NLD,0,24.6,0,24.6,13.8,4.1,24.6,42.5,24.6,0,24.6,5,4.92,b,1,0,1
22410,NLD000013503342,NLD,0,8.1,0,8.1,10.7,2.6,8.1,21.4,8.1,0,8.1,4,2.025,b,1,0,1
22411,NLD000001200318,NLD,6.2,0,0,0,11.3,2.8,23.3,37.4,6.2,17.1,23.3,14,1.664285714,a,1,0,1
22412,NLD000001200306,NLD,0,0,0,0,13.8,22.5,8.8,45.1,0,8.8,8.8,4,2.2,NA,0,0,1
22413,NLD000001200300,NLD,13.7,0,0,0,15.5,2.2,19.8,37.5,13.7,6.1,19.8,7,2.828571429,a,1,0,1
22414,NLD000001200312,NLD,3.4,6.9,15.8,22.7,18.7,2.2,28.5,49.4,26.1,2.4,28.5,13,2.192307692,bab,3,1,1
22415,NLD000001200303,NLD,0,0,0,0,0,0,0,3.2,0,3.2,3.2,0,NA,NA,0,0,1
22416,NLD000001200309,NLD,0,0,0,0,2.4,5.6,14.5,22.5,0,14.5,14.5,3,4.833333333,NA,0,0,1
22417,NLD000016804185,NLD,12.3,9,9.9,18.9,9.9,4.8,35,49.7,31.2,3.8,35,13,2.692307692,bab,3,1,1
22418,NLD000016804184,NLD,16.6,4.7,3.4,8.1,11.9,2.6,37.8,52.3,24.7,13.1,37.8,27,1.4,abab,4,1,1
22419,NLD000016804166,NLD,0,0,0,0,8.8,11.6,9.3,29.7,0,9.3,9.3,3,3.1,NA,0,0,1
22420,NLD000016804172,NLD,0,0,0,0,6.9,3.1,36.2,46.2,0,36.2,36.2,3,12.06666667,NA,0,0,1
22421,NLD000016804171,NLD,0,0,0,0,22.8,3.4,14.9,41.1,0,14.9,14.9,3,4.966666667,NA,0,0,1
22422,NLD000016804173,NLD,13.2,0,0,0,12.8,4.5,44.9,62.2,13.2,31.7,44.9,12,3.741666667,a,1,0,1
22423,NLD000016804174,NLD,0,0,0,0,5.4,3,12.6,21,0,12.6,12.6,3,4.2,NA,0,0,1
22424,NLD000007001727,NLD,26.1,7.3,0,7.3,3.8,2.8,36.5,43.1,33.4,3.1,36.5,8,4.5625,ab,2,1,1
22425,NLD000007001725,NLD,0,0,0,0,14.1,5,35.4,54.5,0,35.4,35.4,3,11.8,NA,0,0,1
22426,NLD000007001726,NLD,15.2,10.3,0,10.3,9.5,6.2,26.5,42.2,25.5,1,26.5,9,2.944444444,ab,2,1,1
22427,NLD000007001723,NLD,0,0,0,0,8,2.9,7.2,18.1,0,7.2,7.2,3,2.4,NA,0,0,1
22428,NLD000005201287,NLD,0,0,0,0,7.1,4.5,19.2,30.8,0,19.2,19.2,3,6.4,NA,0,0,1
22429,NLD000005201283,NLD,0,0,0,0,17,2.9,14.7,34.6,0,14.7,14.7,3,4.9,NA,0,0,1
22430,NLD000005201285,NLD,0,36,0,36,16.8,2.4,36,55.2,36,0,36,4,9,b,1,0,1
22431,NLD000005201282,NLD,14.4,6.1,0,6.1,9.9,2.6,22,34.5,20.5,1.5,22,8,2.75,ab,2,1,1
22432,NLD000005201286,NLD,21.7,20.3,0,20.3,7.2,7.2,43.7,58.1,42,1.7,43.7,8,5.4625,ab,2,1,1
22433,NLD000005201281,NLD,20.8,9.5,0,9.5,13.8,2.5,31.4,47.7,30.3,1.1,31.4,8,3.925,ab,2,1,1
22434,NOR000000200039,NOR,24.1,15.2,0,15.2,19.3,6.2,42.3,67.8,39.3,3,42.3,8,5.2875,ab,2,1,1
22435,NOR000000200040,NOR,6.1,26.4,0,26.4,20.6,3.8,49.6,74,32.5,17.1,49.6,14,3.542857143,ab,2,1,1
22436,NOR000008102011,NOR,17,13.3,0,13.3,16,4,31.5,51.5,30.3,1.2,31.5,8,3.9375,ab,2,1,1
22437,NOR000008102015,NOR,8.4,20,0,20,20.7,2.8,30.3,53.8,28.4,1.9,30.3,8,3.7875,ab,2,1,1
22438,NOR000008102008,NOR,15.2,10.7,0,10.7,12.5,2.2,27.7,42.4,25.9,1.8,27.7,8,3.4625,ab,2,1,1
22439,NOR000008102021,NOR,0,0,0,0,13.7,4.9,47.4,66,0,47.4,47.4,8,5.925,NA,0,0,1
22440,NOR000010902658,NOR,6,0,0,0,39.6,5.1,16.8,61.5,6,10.8,16.8,12,1.4,a,1,0,1
22441,NOR000007701897,NOR,10.7,15.6,0,15.6,20.5,13.1,28,61.6,26.3,1.7,28,8,3.5,ab,2,1,1
22442,NOR000011402764,NOR,40.3,5.1,27.1,32.2,19.7,4.9,79.5,104.1,72.5,7,79.5,23,3.456521739,ababb,5,1,1
22443,NOR000002100521,NOR,21.8,5.8,23.5,29.3,11,2.3,57.4,70.7,51.1,6.3,57.4,27,2.125925926,abbab,5,1,1
22444,NOR000002100540,NOR,70.8,10.5,9.7,20.2,20.1,2.1,95.4,117.6,91,4.4,95.4,17,5.611764706,abab,4,1,1
22445,NOR000002100522,NOR,34.2,0,0,0,11.5,5,42.7,59.2,34.2,8.5,42.7,7,6.1,a,1,0,1
22446,NOR000002100524,NOR,0,34,0,34,50.5,4.9,34,89.4,34,0,34,4,8.5,b,1,0,1
22447,NOR000001400331,NOR,18.9,5.9,7.6,13.5,24.8,2.9,36.4,64.1,32.4,4,36.4,17,2.141176471,abab,4,1,1
22448,NOR000001400340,NOR,9.6,8.5,0,8.5,11.2,2,20.8,34,18.1,2.7,20.8,10,2.08,ab,2,1,1
22449,NOR000001400336,NOR,5.4,0,0,0,21.5,2.8,26,50.3,5.4,20.6,26,13,2,a,1,0,1
22450,NOR000016603954,NOR,0,10.7,0,10.7,13.6,4,52.5,70.1,10.7,41.8,52.5,13,4.038461538,b,1,0,1
22451,NOR000016603947,NOR,6.1,20.5,14.7,35.2,25.4,3.1,45.5,74,41.3,4.2,45.5,13,3.5,bab,3,1,1
22452,NOR000001100250,NOR,8.9,5.8,27.4,33.2,18.5,2.5,51.5,72.5,42.1,9.4,51.5,16,3.21875,bab,3,1,1
22453,NOR000001100272,NOR,0,21.9,0,21.9,17.7,3.6,21.9,43.2,21.9,0,21.9,4,5.475,b,1,0,1
22454,NOR000015503755,NOR,14.1,8.1,0,8.1,14.9,2.4,37.5,54.8,22.2,15.3,37.5,24,1.5625,aab,3,1,1
22455,NOR000015503743,NOR,2.4,0,22,22,57.7,2.8,35,95.5,24.4,10.6,35,15,2.333333333,ba,2,0,1
22456,NOR000015503753,NOR,17.1,7.5,6.5,14,14.9,2.4,36.7,54,31.1,5.6,36.7,17,2.158823529,abab,4,1,1
22457,NOR000010102507,NOR,0,0,0,0,0,0,0,10.5,0,10.5,10.5,0,NA,NA,0,0,1
22458,NOR000010102509,NOR,0,0,0,0,12,3.3,23.4,38.7,0,23.4,23.4,3,7.8,NA,0,0,1
22459,NOR000010102500,NOR,0,0,0,0,21.5,3,21.3,45.8,0,21.3,21.3,3,7.1,NA,0,0,1
22460,NOR000000700174,NOR,18.1,9.4,0,9.4,8,1.7,29.6,39.3,27.5,2.1,29.6,8,3.7,ab,2,1,1
22461,NOR000006101507,NOR,3.6,6.6,12.8,19.4,15.8,4.5,25.7,46,23,2.7,25.7,13,1.976923077,bab,3,1,1
22462,NOR000006101508,NOR,35,7.9,16.8,24.7,32.7,4.5,64.4,101.6,59.7,4.7,64.4,17,3.788235294,abab,4,1,1
22463,NOR000003400847,NOR,22.8,6.8,8.9,15.7,10,3.5,44.2,57.7,38.5,5.7,44.2,17,2.6,abab,4,1,1
22464,NOR000003400838,NOR,0,0,0,0,14,3.2,18.1,35.3,0,18.1,18.1,3,6.033333333,NA,0,0,1
22465,NOR000012603042,NOR,32.6,8.8,29.9,38.7,13,3.8,76.8,93.6,71.3,5.5,76.8,22,3.490909091,babab,5,1,1
22466,NOR000012603053,NOR,0,0,0,0,10.4,6.2,9.2,25.8,0,9.2,9.2,3,3.066666667,NA,0,0,1
22467,NOR000012603039,NOR,12,0,0,0,10.5,2.7,24.3,37.5,12,12.3,24.3,12,2.025,a,1,0,1
22468,NOR000017304122,NOR,0,0,0,0,11.4,4.5,10.5,26.4,0,10.5,10.5,3,3.5,NA,0,0,1
22469,NOR000017304119,NOR,5.4,6.3,15.2,21.5,21.1,4.1,30.9,56.1,26.9,4,30.9,13,2.376923077,bab,3,1,1
22470,NOR000017304138,NOR,17.2,18.8,0,18.8,18,4.4,38.1,60.5,36,2.1,38.1,8,4.7625,ab,2,1,1
22471,NOR000013503246,NOR,7.4,11.8,12.9,24.7,32.9,5.6,35.1,73.6,32.1,3,35.1,13,2.7,bab,3,1,1
22472,NOR000013503270,NOR,3.7,6.3,5.8,12.1,10.3,1.8,21,33.1,15.8,5.2,21,15,1.4,bab,3,1,1
22473,NOR000004601154,NOR,0,0,0,0,13.4,3.8,3.6,20.8,0,3.6,3.6,3,1.2,NA,0,0,1
22474,NOR000004601139,NOR,0,0,0,0,6.5,4.1,4.5,15.1,0,4.5,4.5,3,1.5,NA,0,0,1
22475,NOR000004601134,NOR,0,0,0,0,25.7,14,52.8,92.5,0,52.8,52.8,7,7.542857143,NA,0,0,1
22476,NOR000009102270,NOR,0,0,0,0,23.2,2.7,11,36.9,0,11,11,3,3.666666667,NA,0,0,1
22477,NOR000009102269,NOR,0,0,0,0,11.3,3.7,39.7,54.7,0,39.7,39.7,7,5.671428571,NA,0,0,1
22478,NOR000016503929,NOR,13.4,9.9,6.1,16,45,6.1,35.6,86.7,29.4,6.2,35.6,17,2.094117647,abab,4,1,1
22479,NOR000016503942,NOR,0,19.2,0,19.2,25.6,4.2,19.2,49,19.2,0,19.2,4,4.8,b,1,0,1
22480,NOR000002300589,NOR,18.4,0,0,0,19.4,2.9,32.8,55.1,18.4,14.4,32.8,10,3.28,a,1,0,1
22481,NOR000002300579,NOR,0,0,0,0,10.1,3.4,58.3,71.8,0,58.3,58.3,3,19.43333333,NA,0,0,1
22482,NOR000015203676,NOR,0,0,0,0,13.6,18,4.7,36.3,0,4.7,4.7,3,1.566666667,NA,0,0,1
22483,NOR000015203680,NOR,0,0,0,0,21.4,6.7,22.9,51,0,22.9,22.9,3,7.633333333,NA,0,0,1
22484,NOR000015203674,NOR,0,20.1,0,20.1,12.5,3.9,29.7,46.1,20.1,9.6,29.7,5,5.94,b,1,0,1
22485,NOR000015203666,NOR,9.7,0,0,0,20.2,3.2,40.1,63.5,9.7,30.4,40.1,24,1.670833333,aa,2,0,1
22486,NOR000018304357,NOR,5.7,5.9,22.7,28.6,18.3,6.3,37.5,62.1,34.3,3.2,37.5,15,2.5,bab,3,1,1
22487,NOR000018304355,NOR,5.4,4.5,24.9,29.4,8.8,3.8,40.7,53.3,34.8,5.9,40.7,15,2.713333333,bab,3,1,1
22488,NOR000004101025,NOR,13.8,0,0,0,13,2.5,44.3,59.8,13.8,30.5,44.3,11,4.027272727,a,1,0,1
22489,NOR000004101000,NOR,8.7,5.3,29.9,35.2,10,2.2,47.3,59.5,43.9,3.4,47.3,22,2.15,babab,5,1,1
22490,NOR000004101010,NOR,4.9,0,22.8,22.8,12.9,4.2,37,54.1,27.7,9.3,37,12,3.083333333,ba,2,0,1
