stu_id,credit,sequence,length
PRT000017305029,0,a,1.0
PRT000017305052,0,b,1.0
PRT000017505114,1,ab,2.0
PRT000017505102,0,b,1.0
PRT000011103197,0,b,1.0
PRT000011103196,1,abbab,5.0
PRT000008802558,0,b,1.0
PRT000008802559,1,abb,3.0
PRT000008402392,1,ab,2.0
PRT000010402994,1,ab,2.0
PRT000004901416,1,ab,2.0
PRT000013503897,0,a,1.0
PRT000013503884,0,b,1.0
PRT000004101213,0,b,1.0
PRT000004101225,0,b,1.0
PRT000019005563,1,ababb,5.0
PRT000019005555,1,ab,2.0
PRT000016204699,1,abab,4.0
PRT000012203497,0,a,1.0
PRT000014304139,0,a,1.0
PRT000014304134,1,bab,3.0
PRT000015304443,0,a,1.0
PRT000016804894,1,ab,2.0
PRT000016804899,1,abb,3.0
PRT000019305651,1,babbab,6.0
PRT000019305662,1,ab,2.0
PRT000017104961,1,ab,2.0
PRT000006501829,0,b,1.0
PRT000006501825,1,bab,3.0
PRT000011703383,0,b,1.0
PRT000011703374,0,bb,2.0
PRT000018705473,1,ab,2.0
PRT000016504779,0,b,1.0
PRT000012403544,1,abab,4.0
PRT000012403558,1,ab,2.0
PRT000005501587,0,a,1.0
PRT000011203200,0,b,1.0
PRT000005401540,0,b,1.0
PRT000005401562,0,bb,2.0
PRT000005401555,0,b,1.0
PRT000012603635,1,bab,3.0
PRT000011603355,1,bab,3.0
PRT000011603349,1,ab,2.0
PRT000018405358,1,ab,2.0
PRT000007502136,1,bab,3.0
PRT000007502151,1,ababaaaaab,10.0
PRT000007502166,1,aab,3.0
PRT000007502139,1,ab,2.0
PRT000008902572,0,aaaaa,5.0
PRT000006401815,0,b,1.0
PRT000002600768,1,ab,2.0
PRT000017605125,0,b,1.0
PRT000014004066,1,ab,2.0
PRT000014004047,0,b,1.0
QCN000007902618,0,b,1.0
QCN000014304747,1,ab,2.0
QCN000014304767,0,b,1.0
QCN000014304740,0,b,1.0
QCN000014704901,0,aba,3.0
QCN000004401458,0,b,1.0
QCN000004401479,1,bab,3.0
QCN000004401481,0,b,1.0
QCN000011503842,0,b,1.0
QCN000011503848,1,ab,2.0
QCN000011503864,0,b,1.0
QCN000011503869,0,a,1.0
QCN000002300777,0,b,1.0
QCN000005901967,0,b,1.0
QCN000006502175,0,b,1.0
QCN000000700221,0,bab,3.0
QCN000000700222,0,b,1.0
QCN000000700216,0,b,1.0
QCN000000700236,0,b,1.0
QCN000015105019,1,bab,3.0
QCN000012304106,0,b,1.0
QCN000012304100,0,b,1.0
QCN000010603562,0,b,1.0
QCN000010603556,0,a,1.0
QCN000004701565,1,ab,2.0
QCN000004701560,0,b,1.0
QCN000004701562,0,b,1.0
QCN000012904287,0,b,1.0
QCN000012904290,0,b,1.0
QCN000011603898,0,b,1.0
QCN000002000667,0,b,1.0
QCN000002000669,1,ab,2.0
QCN000012404129,1,abab,4.0
QCN000003501173,0,b,1.0
QCN000011103707,0,b,1.0
QCN000013604508,1,bab,3.0
QCN000013604528,1,abab,4.0
QCN000007802598,0,b,1.0
QCN000007802602,0,b,1.0
QCN000007802603,0,a,1.0
QCN000011903976,0,b,1.0
QCN000013104361,0,b,1.0
QCN000005001671,0,a,1.0
QCN000002500843,0,b,1.0
QCN000010503543,0,b,1.0
QCN000011303793,1,ab,2.0
QCN000011303797,0,b,1.0
QCN000003401124,0,b,1.0
QCN000003401122,0,b,1.0
QCN000003101026,0,b,1.0
QCN000003101033,0,b,1.0
QCN000011003680,0,b,1.0
QCN000011003666,1,ab,2.0
QCN000011003683,0,b,1.0
QCN000007702569,0,b,1.0
QCN000007702592,0,bbb,3.0
QCN000007702579,0,bb,2.0
QCN000010703594,0,b,1.0
QCN000010703592,0,b,1.0
QCN000004501504,0,b,1.0
QCN000014204718,0,a,1.0
QCN000014204715,0,b,1.0
QCN000009903333,0,b,1.0
QCN000009903324,0,a,1.0
QCN000015405143,0,b,1.0
QCN000015405115,0,bb,2.0
QCN000007002338,0,b,1.0
QCN000007002356,0,b,1.0
QCN000008702904,0,b,1.0
QCN000008702911,0,b,1.0
QCN000001400469,0,b,1.0
QCN000003901290,0,ba,2.0
QCN000011203740,0,b,1.0
QCN000011203739,0,b,1.0
QCN000011203755,1,bab,3.0
QCN000012003994,0,b,1.0
QCN000010903649,0,b,1.0
QCN000010903648,1,ab,2.0
QCN000001200385,0,b,1.0
QCN000014804922,0,bb,2.0
QCN000014804934,0,bb,2.0
QCN000008002669,1,ab,2.0
QCN000008002663,0,b,1.0
QCN000008002678,0,a,1.0
QCN000013204389,1,abab,4.0
QCN000015205058,1,bab,3.0
QCN000014004639,0,a,1.0
QCN000009203065,0,a,1.0
QCN000010803616,0,b,1.0
QCN000010803601,1,ab,2.0
QCN000004901635,0,b,1.0
QCN000004901624,0,b,1.0
QCN000007502521,0,b,1.0
QCN000007502505,0,b,1.0
QCN000007502512,1,abab,4.0
QCN000010003346,0,aa,2.0
QCN000010003356,1,babb,4.0
QCN000003301097,0,b,1.0
QCN000003301106,1,bab,3.0
QCN000011703920,0,bb,2.0
QCN000006002017,0,b,1.0
QCN000010203437,1,abb,3.0
QCN000010203409,0,a,1.0
QCN000000600173,0,a,1.0
QCN000000600197,1,babab,5.0
QCN000000600181,0,b,1.0
QCN000000600200,0,b,1.0
QCN000012704225,1,ab,2.0
QCN000014104673,1,bab,3.0
QCN000014104697,0,b,1.0
QCN000005401799,0,b,1.0
QCN000005401797,0,b,1.0
QCN000003701230,1,ab,2.0
QCN000002900976,0,bb,2.0
QCN000010403479,0,b,1.0
QCN000010403475,0,b,1.0
QCN000010403481,0,b,1.0
QCN000002400820,0,b,1.0
QCN000002400810,0,b,1.0
QCN000004001348,0,b,1.0
QCN000004001321,0,b,1.0
QCN000006902314,0,b,1.0
QCN000006902298,1,babb,4.0
QCN000006902296,0,b,1.0
QCN000009803268,0,b,1.0
QCN000009803271,0,b,1.0
QCN000009803287,1,ab,2.0
QCN000013004326,0,b,1.0
QCN000013004322,1,ab,2.0
QCN000009303096,1,bab,3.0
QCN000005201735,0,a,1.0
QCN000005201738,1,bab,3.0
QCN000006402140,0,bab,3.0
QCN000006402122,1,bab,3.0
QCN000006702236,0,b,1.0
QCN000006602195,0,b,1.0
QCN000006602208,1,ab,2.0
QCN000015505150,1,abab,4.0
QCN000001800614,0,b,1.0
QCN000001800610,0,a,1.0
QCN000012804256,1,babab,5.0
QCN000012804279,1,abab,4.0
QCN000007202419,0,b,1.0
QCN000011403805,0,b,1.0
QCN000011403806,0,a,1.0
QCN000011403812,1,abab,4.0
QCN000000800241,1,abab,4.0
QCN000000800262,1,ab,2.0
QCN000000800261,1,ab,2.0
QCN000015305101,0,b,1.0
QCN000015305077,1,babb,4.0
QCN000014404796,0,a,1.0
QCN000014404784,0,b,1.0
QCN000007602554,0,b,1.0
QCN000007602541,1,ab,2.0
QCN000008302767,1,ab,2.0
QCN000008302754,0,b,1.0
QCN000008302779,1,abab,4.0
QCN000007102383,0,b,1.0
QCN000007102385,0,b,1.0
QCN000005301750,0,b,1.0
QCN000005301755,0,b,1.0
QCN000005301762,1,ababab,6.0
QCN000008502850,1,ab,2.0
QCN000008502851,1,abab,4.0
QCN000000100008,1,bab,3.0
QCN000000300094,0,b,1.0
QCN000003801277,0,bb,2.0
QCN000004601541,1,ab,2.0
QCN000004601543,0,a,1.0
QCN000005801932,1,bab,3.0
QCN000005801948,0,b,1.0
QCN000000900305,1,ab,2.0
QCN000000900286,0,b,1.0
QCN000000200068,0,a,1.0
QCN000000200042,0,b,1.0
QCN000004101377,0,b,1.0
QCN000004101356,1,ab,2.0
QCN000001700574,0,b,1.0
QCN000010303447,0,b,1.0
QCN000010303451,0,b,1.0
QCN000010303457,0,b,1.0
QCN000014904964,0,b,1.0
QCN000014904951,0,b,1.0
QCN000012104055,0,b,1.0
QCN000012104042,0,b,1.0
QCN000012104032,0,b,1.0
QCN000009003006,0,b,1.0
QCN000010103380,0,b,1.0
QCN000001300415,0,b,1.0
QCN000001300411,1,bab,3.0
QCN000013304398,0,a,1.0
QCN000013304407,0,a,1.0
QCN000015004982,1,ab,2.0
QCN000015004981,0,b,1.0
QCN000013504488,0,b,1.0
QCN000013504475,0,b,1.0
QCN000013504484,0,a,1.0
QCN000012604203,1,ab,2.0
QCN000006202069,0,b,1.0
QCN000006202064,0,b,1.0
QCN000006202058,0,b,1.0
QCN000008602882,0,b,1.0
QCN000008602883,0,b,1.0
QCN000005601883,0,b,1.0
QCN000005601882,0,b,1.0
QCN000013804588,1,ab,2.0
QCN000008202736,0,b,1.0
QCN000008202730,1,bab,3.0
QCN000013704555,0,b,1.0
QCN000004801592,0,aa,2.0
QCN000007302428,0,b,1.0
QCN000007302457,0,b,1.0
QCN000002800944,0,b,1.0
QCN000002800950,0,b,1.0
QCN000003201057,0,b,1.0
QCN000006302107,0,b,1.0
QCN000002200717,0,b,1.0
QCN000006102038,0,b,1.0
QCN000006102048,0,b,1.0
QCN000013904603,0,b,1.0
QCN000004301427,0,bb,2.0
QCN000004301445,0,b,1.0
QCN000004301429,0,b,1.0
QCN000009703255,0,b,1.0
QCN000001600547,0,b,1.0
QCN000001600527,0,b,1.0
QCN000013404445,0,b,1.0
QCN000013404455,0,b,1.0
QCN000000500166,1,ab,2.0
QCN000000500147,0,b,1.0
QCN000005101698,0,b,1.0
QCN000005101700,0,b,1.0
QCN000005701911,0,b,1.0
QCN000008402799,1,ab,2.0
QCN000002600871,0,b,1.0
QCN000009503183,0,b,1.0
QCN000001900635,0,b,1.0
QCN000001000317,0,b,1.0
QCN000006802263,0,b,1.0
QCN000001100353,0,b,1.0
QCN000001100358,0,b,1.0
QCN000014504810,0,b,1.0
QCN000014504807,1,bab,3.0
QCN000014504827,0,b,1.0
RUS000021104861,0,aba,3.0
RUS000010502426,0,b,1.0
RUS000016903939,1,abab,4.0
RUS000006401446,0,a,1.0
RUS000016503864,1,babab,5.0
RUS000016503859,1,ab,2.0
RUS000019204550,0,b,1.0
RUS000019204536,0,b,1.0
RUS000012502964,0,bb,2.0
RUS000012502961,0,b,1.0
RUS000011102619,0,b,1.0
RUS000022205096,1,ab,2.0
RUS000022205106,0,b,1.0
RUS000013403140,0,b,1.0
RUS000013403145,0,b,1.0
RUS000021704957,0,b,1.0
RUS000009602158,0,b,1.0
RUS000009602153,0,b,1.0
RUS000009602166,1,bab,3.0
RUS000009602180,0,b,1.0
RUS000019804652,0,a,1.0
RUS000019804654,0,bb,2.0
RUS000020404799,1,ab,2.0
RUS000020404778,1,ab,2.0
RUS000003100724,0,b,1.0
RUS000003100719,0,aaaaa,5.0
RUS000003800893,0,b,1.0
RUS000003800894,1,abab,4.0
RUS000003800908,0,b,1.0
RUS000015203571,0,b,1.0
RUS000003600856,0,b,1.0
RUS000003600853,0,a,1.0
RUS000012002855,0,b,1.0
RUS000004701107,0,b,1.0
RUS000019404585,0,b,1.0
RUS000014003266,0,b,1.0
RUS000009402107,0,b,1.0
RUS000009402100,1,bab,3.0
RUS000006701509,1,ab,2.0
RUS000009902260,1,bab,3.0
RUS000009902264,0,b,1.0
RUS000009902261,1,ab,2.0
RUS000013503164,0,a,1.0
RUS000013503175,0,b,1.0
RUS000005001171,0,a,1.0
RUS000005001172,0,b,1.0
RUS000005001175,0,a,1.0
RUS000001500365,0,a,1.0
RUS000001500371,1,aaaab,5.0
RUS000001500388,1,bab,3.0
RUS000022405142,0,b,1.0
RUS000022405153,1,aab,3.0
RUS000018004221,0,b,1.0
RUS000018004228,1,bab,3.0
RUS000005601294,1,ab,2.0
RUS000005501292,0,b,1.0
RUS000006201419,0,a,1.0
RUS000003300778,0,b,1.0
RUS000003300777,1,ab,2.0
RUS000017604120,0,b,1.0
RUS000018904458,0,b,1.0
RUS000002100472,0,bb,2.0
RUS000006801546,0,b,1.0
RUS000006801552,0,b,1.0
RUS000012803039,1,ab,2.0
RUS000016003758,0,b,1.0
RUS000017003979,0,b,1.0
RUS000017003987,0,b,1.0
RUS000015003515,0,b,1.0
RUS000006301436,0,a,1.0
RUS000000500136,0,b,1.0
RUS000015103549,0,b,1.0
RUS000015103548,0,b,1.0
RUS000010902552,0,b,1.0
RUS000001600416,0,b,1.0
RUS000004301001,1,abb,3.0
RUS000004301033,0,b,1.0
RUS000008501888,0,b,1.0
RUS000008501905,0,bb,2.0
RUS000008501889,0,b,1.0
RUS000013903257,0,b,1.0
RUS000013903228,0,a,1.0
RUS000006501474,0,a,1.0
RUS000006501480,0,b,1.0
RUS000002700614,0,b,1.0
RUS000016203803,0,a,1.0
RUS000014703452,0,b,1.0
RUS000014703427,0,b,1.0
RUS000002200488,0,bb,2.0
RUS000011302661,0,b,1.0
RUS000011302650,0,b,1.0
RUS000009702211,1,abab,4.0
RUS000002300529,1,bab,3.0
RUS000002300522,0,b,1.0
RUS000011202637,0,a,1.0
RUS000004100989,0,b,1.0
RUS000004100993,0,b,1.0
RUS000012302920,0,bb,2.0
RUS000012302917,0,b,1.0
RUS000012302909,0,b,1.0
RUS000010102323,0,b,1.0
RUS000010102315,0,b,1.0
RUS000002500586,0,b,1.0
RUS000002500570,0,b,1.0
RUS000020704820,0,b,1.0
RUS000001400350,0,b,1.0
RUS000017904192,0,a,1.0
RUS000001100293,0,b,1.0
RUS000014403345,0,b,1.0
RUS000014403330,0,a,1.0
RUS000017304006,1,bab,3.0
RUS000017304014,1,abab,4.0
RUS000009302087,0,b,1.0
RUS000008301847,0,aaa,3.0
RUS000009002024,0,b,1.0
RUS000009002019,0,b,1.0
RUS000022105073,0,b,1.0
RUS000022105072,0,a,1.0
RUS000012602977,0,b,1.0
RUS000007201607,0,b,1.0
RUS000009502149,1,bbabbb,6.0
RUS000009502129,1,ab,2.0
RUS000018504337,1,ab,2.0
RUS000018504329,0,b,1.0
RUS000010602439,0,b,1.0
RUS000018804437,0,b,1.0
RUS000018804433,0,b,1.0
RUS000018804436,0,aa,2.0
RUS000007301653,0,b,1.0
RUS000008401871,0,a,1.0
RUS000008401872,0,bb,2.0
RUS000008401878,1,bab,3.0
RUS000005201188,0,b,1.0
RUS000005201214,1,bab,3.0
RUS000005201215,1,bab,3.0
RUS000007401669,0,b,1.0
RUS000007401671,0,b,1.0
RUS000014503383,0,b,1.0
RUS000014503356,0,b,1.0
RUS000014503364,1,ab,2.0
RUS000017504076,0,b,1.0
RUS000017504065,0,b,1.0
RUS000000200033,0,b,1.0
RUS000000200039,0,b,1.0
RUS000007101580,1,ab,2.0
RUS000019904690,0,b,1.0
RUS000012703011,0,b,1.0
RUS000012703001,0,ab,2.0
RUS000008201813,0,b,1.0
RUS000021004856,0,bb,2.0
RUS000015403644,1,ab,2.0
RUS000015403632,0,a,1.0
RUS000017203998,0,b,1.0
RUS000010302384,0,b,1.0
RUS000018404319,0,b,1.0
RUS000018404317,1,bab,3.0
RUS000018104263,1,ab,2.0
RUS000018104239,1,abab,4.0
RUS000015903752,1,ab,2.0
RUS000022605185,0,b,1.0
RUS000022605186,0,b,1.0
RUS000001800449,0,b,1.0
RUS000020904845,1,abab,4.0
RUS000020904850,0,b,1.0
RUS000014903459,1,ab,2.0
RUS000014903473,0,bb,2.0
RUS000014903471,0,b,1.0
RUS000003400815,1,ab,2.0
RUS000003400832,1,ab,2.0
RUS000004000954,0,b,1.0
RUS000002400534,0,b,1.0
RUS000002400540,0,a,1.0
RUS000002400543,1,bab,3.0
RUS000007501700,1,ab,2.0
RUS000000400089,0,a,1.0
RUS000000400103,0,b,1.0
RUS000007901769,0,b,1.0
RUS000014303305,0,a,1.0
RUS000014303286,0,a,1.0
RUS000003700867,0,b,1.0
RUS000003700863,0,b,1.0
RUS000005301233,0,b,1.0
RUS000005301223,1,babab,5.0
RUS000005301229,0,bb,2.0
RUS000008101791,0,b,1.0
RUS000011402696,0,b,1.0
RUS000011402681,0,b,1.0
RUS000016103789,1,ab,2.0
RUS000001300327,0,a,1.0
RUS000018304293,0,b,1.0
RUS000015603688,0,b,1.0
RUS000015603690,1,ab,2.0
RUS000011702792,0,b,1.0
RUS000011702786,0,b,1.0
RUS000013603194,0,b,1.0
RUS000013603198,1,ab,2.0
RUS000013603209,1,ababab,6.0
RUS000013103094,1,abb,3.0
RUS000013103082,0,b,1.0
RUS000013103085,0,b,1.0
RUS000021504939,0,b,1.0
RUS000021404906,0,b,1.0
RUS000021404908,0,b,1.0
RUS000006101386,0,b,1.0
RUS000006101383,1,bab,3.0
RUS000006101387,0,b,1.0
RUS000006101407,0,b,1.0
RUS000010802528,0,b,1.0
RUS000010802504,0,b,1.0
RUS000022705224,0,b,1.0
RUS000022705226,0,b,1.0
RUS000005801334,0,a,1.0
RUS000005801331,1,bab,3.0
RUS000005801339,1,bab,3.0
RUS000002800649,0,b,1.0
RUS000017704136,0,b,1.0
RUS000020104717,0,b,1.0
RUS000020104711,0,b,1.0
RUS000000600158,0,b,1.0
RUS000000600169,0,a,1.0
RUS000011902847,0,b,1.0
RUS000019304558,0,aba,3.0
RUS000019304575,0,a,1.0
RUS000013703217,0,b,1.0
RUS000015303592,1,bab,3.0
RUS000015303598,1,abab,4.0
RUS000020004702,1,ab,2.0
RUS000001200301,0,b,1.0
RUS000016603885,0,b,1.0
RUS000017404039,0,b,1.0
RUS000010402414,0,b,1.0
RUS000010402396,0,b,1.0
RUS000010402413,0,b,1.0
RUS000012402931,0,b,1.0
RUS000012402954,1,ab,2.0
RUS000012402956,0,b,1.0
RUS000012402941,0,b,1.0
RUS000019704638,0,b,1.0
RUS000019004478,0,bb,2.0
RUS000000300071,0,b,1.0
RUS000000300065,0,bb,2.0
RUS000014603397,1,bab,3.0
RUS000010202344,0,bb,2.0
RUS000017804167,0,b,1.0
RUS000017804163,0,b,1.0
RUS000022305125,0,b,1.0
RUS000015803744,0,a,1.0
RUS000000100025,0,b,1.0
RUS000000100009,1,ab,2.0
RUS000018604371,0,bb,2.0
RUS000018604386,1,ab,2.0
RUS000015503672,0,b,1.0
RUS000015503670,0,b,1.0
RUS000006601506,1,abab,4.0
RUS000008901991,0,b,1.0
RUS000008901987,1,ab,2.0
RUS000008901986,0,bb,2.0
RUS000006001375,0,bbb,3.0
RUS000006001358,1,bab,3.0
RUS000016403825,0,b,1.0
RUS000016403833,1,abab,4.0
RUS000000900249,0,a,1.0
RUS000019104493,0,bb,2.0
RUS000019104499,1,ab,2.0
RUS000019104495,0,bb,2.0
RUS000010002274,0,bb,2.0
RUS000021905010,0,b,1.0
RUS000021905007,0,b,1.0
RUS000018204274,0,b,1.0
RUS000007701742,0,ba,2.0
RUS000011802837,1,ab,2.0
RUS000016703904,1,ab,2.0
RUS000005701311,1,bab,3.0
RUS000005701323,1,bab,3.0
RUS000000700209,1,bab,3.0
RUS000000700183,1,ab,2.0
RUS000010702467,0,a,1.0
RUS000010702465,1,bab,3.0
RUS000013203123,0,b,1.0
RUS000013203111,0,a,1.0
RUS000005401275,0,a,1.0
RUS000020304762,0,b,1.0
RUS000020304765,0,b,1.0
RUS000020304764,0,b,1.0
RUS000011502734,0,b,1.0
RUS000011502730,0,b,1.0
RUS000018704406,1,abab,4.0
RUS000018704425,1,aabab,5.0
RUS000018704416,1,ab,2.0
RUS000022005024,0,b,1.0
RUS000003200755,1,ab,2.0
RUS000003200749,0,b,1.0
RUS000015703734,0,b,1.0
RUS000003500838,0,b,1.0
RUS000003500837,0,b,1.0
RUS000003500840,0,b,1.0
RUS000011002567,0,b,1.0
RUS000011002585,0,b,1.0
RUS000012102867,0,bbb,3.0
RUS000020604816,0,b,1.0
SGP000011703788,1,ab,2.0
SGP000011703786,0,ba,2.0
SGP000003901260,0,a,1.0
SGP000007602467,1,ab,2.0
SGP000007602455,1,ab,2.0
SGP000002200691,0,bb,2.0
SGP000002200705,0,b,1.0
SGP000004801552,1,ab,2.0
SGP000004801546,0,aa,2.0
SGP000005001632,1,babb,4.0
SGP000005001609,1,bab,3.0
SGP000005001631,1,ab,2.0
SGP000013804479,0,bb,2.0
SGP000013804487,1,abab,4.0
SGP000013804474,1,abaabb,6.0
SGP000007702473,1,aaaaab,6.0
SGP000007702501,1,ab,2.0
SGP000007702491,1,bab,3.0
SGP000007702490,1,bab,3.0
SGP000012604082,1,bab,3.0
SGP000012604090,1,ab,2.0
SGP000015404962,1,bab,3.0
SGP000015404974,1,ababab,6.0
SGP000002700853,1,abab,4.0
SGP000008202647,1,abab,4.0
SGP000005201685,1,abab,4.0
SGP000014504690,0,b,1.0
SGP000014504711,1,abab,4.0
SGP000017005463,0,a,1.0
SGP000017005461,1,ab,2.0
SGP000017005456,1,abb,3.0
SGP000008002589,0,a,1.0
SGP000008002580,1,bab,3.0
SGP000008002570,1,bab,3.0
SGP000005801872,1,ab,2.0
SGP000005801880,0,b,1.0
SGP000016505303,1,ab,2.0
SGP000000300084,1,aaab,4.0
SGP000000300096,1,baab,4.0
SGP000008502730,0,a,1.0
SGP000008502751,1,bab,3.0
SGP000000100001,1,ab,2.0
SGP000000100005,1,ab,2.0
SGP000000100015,1,abb,3.0
SGP000000200065,1,bab,3.0
SGP000000200053,1,abab,4.0
SGP000015004842,1,ab,2.0
SGP000005901927,1,abab,4.0
SGP000005901930,1,ab,2.0
SGP000005901929,1,bab,3.0
SGP000005901926,1,ab,2.0
SGP000010203299,1,abab,4.0
SGP000010203283,1,abb,3.0
SGP000010203307,1,bab,3.0
SGP000011503726,1,abab,4.0
SGP000011503720,1,ab,2.0
SGP000003301053,1,bab,3.0
SGP000003301049,1,bab,3.0
SGP000003301076,1,abab,4.0
SGP000000900258,1,abab,4.0
SGP000000900280,0,b,1.0
SGP000000900278,0,a,1.0
SGP000007402403,1,bab,3.0
SGP000011803813,0,b,1.0
SGP000011803798,1,babb,4.0
SGP000011803817,1,bab,3.0
SGP000016105182,1,ab,2.0
SGP000016105168,0,a,1.0
SGP000016105181,0,a,1.0
SGP000013704440,0,b,1.0
SGP000013704450,1,baaaaab,7.0
SGP000004001281,1,bab,3.0
SGP000004001299,1,bab,3.0
SGP000011103598,0,b,1.0
SGP000011103605,1,bab,3.0
SGP000009603087,0,bb,2.0
SGP000009603086,1,bab,3.0
SGP000010003226,1,abab,4.0
SGP000010003239,1,abab,4.0
SGP000010003216,0,aaaaab,6.0
SGP000001000303,1,abab,4.0
SGP000001000305,0,ba,2.0
SGP000008702811,1,abb,3.0
SGP000008702808,0,a,1.0
SGP000008302681,1,abbab,5.0
SGP000008302673,1,ab,2.0
SGP000008302662,1,abab,4.0
SGP000001600499,1,abab,4.0
SGP000001600507,1,bab,3.0
SGP000001600505,1,ab,2.0
SGP000001600508,0,b,1.0
SGP000004901571,1,abab,4.0
SGP000004901587,1,aab,3.0
SGP000004901568,1,ab,2.0
SGP000003701196,1,abb,3.0
SGP000003701185,1,bbabb,5.0
SGP000013304308,1,bab,3.0
SGP000003401090,0,b,1.0
SGP000003401087,1,ab,2.0
SGP000003401084,0,b,1.0
SGP000012404010,0,b,1.0
SGP000012404000,1,ab,2.0
SGP000012404024,0,b,1.0
SGP000011303664,0,b,1.0
SGP000011303662,0,b,1.0
SGP000011303642,1,bab,3.0
SGP000007202336,0,b,1.0
SGP000007202320,1,abab,4.0
SGP000007202313,1,ab,2.0
SGP000010703461,1,ab,2.0
SGP000006702194,1,ab,2.0
SGP000012704112,0,b,1.0
SGP000016705372,1,bab,3.0
SGP000016705366,0,b,1.0
SGP000016705377,1,abab,4.0
SGP000002100669,1,aaabab,6.0
SGP000002100674,0,bb,2.0
SGP000008602770,0,b,1.0
SGP000004701526,1,ab,2.0
SGP000004701506,1,bab,3.0
SGP000016005152,0,b,1.0
SGP000010103253,0,b,1.0
SGP000010103262,1,ab,2.0
SGP000011203625,0,b,1.0
SGP000011203630,1,bab,3.0
SGP000002300740,0,b,1.0
SGP000003601152,0,a,1.0
SGP000003601154,1,aaabaaaaabb,11.0
SGP000003601176,1,ab,2.0
SGP000012103928,1,abab,4.0
SGP000000800233,0,b,1.0
SGP000001300407,1,ab,2.0
SGP000012804133,0,a,1.0
SGP000012804131,1,abbabababab,11.0
SGP000001200380,0,b,1.0
SGP000001200376,1,babb,4.0
SGP000001200382,1,abb,3.0
SGP000009002909,1,bab,3.0
SGP000009002896,1,babb,4.0
SGP000009002912,1,bab,3.0
SGP000012904186,0,b,1.0
SGP000012904188,1,bab,3.0
SGP000012904176,1,abab,4.0
SGP000012904183,0,a,1.0
SGP000013504378,0,b,1.0
SGP000013504387,0,b,1.0
SGP000003000959,1,ab,2.0
SGP000003000967,1,abab,4.0
SGP000001400435,1,bab,3.0
SGP000001400432,1,aab,3.0
SGP000001400434,1,ab,2.0
SGP000014404655,0,a,1.0
SGP000014404672,0,b,1.0
SGP000014404682,1,bab,3.0
SGP000013604394,0,b,1.0
SGP000013604407,0,b,1.0
SGP000013604412,1,ab,2.0
SGP000005301733,1,aaab,4.0
SGP000005301720,0,b,1.0
SGP000005301724,0,b,1.0
SGP000006202019,0,a,1.0
SGP000015204908,1,ab,2.0
SGP000015204925,0,b,1.0
SGP000015204915,1,babab,5.0
SGP000002500797,1,abab,4.0
SGP000002500791,1,abbab,5.0
SGP000002500792,1,bab,3.0
SGP000002500811,1,bab,3.0
SGP000015304945,1,ab,2.0
SGP000015304950,0,a,1.0
SGP000006802199,1,aaab,4.0
SGP000006802204,0,baaaaa,6.0
SGP000014604722,0,bb,2.0
SGP000014604729,1,abab,4.0
SGP000011603729,0,b,1.0
SGP000011603753,1,ab,2.0
SGP000014204601,0,bb,2.0
SGP000002800891,1,ab,2.0
SGP000002800916,1,ab,2.0
SGP000008102627,1,bab,3.0
SGP000008102618,0,b,1.0
SGP000008102614,1,abab,4.0
SGP000017205534,0,b,1.0
SGP000017205538,0,a,1.0
SGP000017205516,0,aa,2.0
SGP000006602152,0,b,1.0
SGP000006602157,1,ab,2.0
SGP000006602142,1,baab,4.0
SGP000016305235,0,b,1.0
SGP000005101648,0,bb,2.0
SGP000005101649,1,babb,4.0
SGP000005101667,1,ab,2.0
SGP000003501129,0,b,1.0
SGP000006001960,1,bab,3.0
SGP000006001966,1,ab,2.0
SGP000006001946,1,ab,2.0
SGP000006001954,0,bbb,3.0
SGP000009503059,0,a,1.0
SGP000009503068,1,ab,2.0
SGP000009503064,0,b,1.0
SGP000009503080,0,aba,3.0
SGP000014004545,1,baab,4.0
SGP000014004549,1,abbb,4.0
SGP000014004558,1,ab,2.0
SGP000003801227,1,ab,2.0
SGP000010603424,0,b,1.0
SGP000010603422,1,bab,3.0
SGP000010603416,1,ab,2.0
SGP000014704772,0,b,1.0
SGP000004201353,1,ab,2.0
SGP000009202959,1,aab,3.0
SGP000009202973,0,b,1.0
SGP000009202964,0,b,1.0
SGP000009202975,1,ab,2.0
SGP000001900601,1,bababb,6.0
SGP000001900594,0,a,1.0
SGP000016905424,1,bab,3.0
SGP000008402702,1,ab,2.0
SGP000008402728,0,b,1.0
SGP000008402725,0,a,1.0
SGP000008802834,0,b,1.0
SGP000009302989,0,ab,2.0
SGP000009303003,0,b,1.0
SGP000009302984,0,b,1.0
SGP000009102947,0,b,1.0
SGP000009102952,1,abab,4.0
SGP000009102949,1,bab,3.0
SGP000007502414,1,bab,3.0
SGP000007502431,1,ab,2.0
SGP000016605326,0,a,1.0
SGP000016605336,0,b,1.0
SGP000004301385,1,babab,5.0
SGP000004301375,1,aaaaabb,7.0
SGP000004301378,0,b,1.0
SGP000008902884,1,bab,3.0
SGP000014904807,1,bab,3.0
SGP000006402090,1,ab,2.0
SGP000006402068,1,abab,4.0
SGP000001800566,1,babb,4.0
SGP000001800558,1,baab,4.0
SGP000001800580,0,a,1.0
SGP000001800570,0,b,1.0
SGP000010303344,1,abab,4.0
SGP000013904499,1,abab,4.0
SGP000013904520,1,abab,4.0
SGP000015905122,1,ab,2.0
SGP000015905105,1,ab,2.0
